,id1,id2,if_plddt_av_5,if_plddt_std_5,ch1_plddt_av_5,ch1_plddt_std_5,ch2_plddt_av_5,ch2_plddt_std_5,plddt_av_5,plddt_std_5,num_atoms_in_interface_5,num_res_in_interface_5,if_plddt_av_1,if_plddt_std_1,ch1_plddt_av_1,ch1_plddt_std_1,ch2_plddt_av_1,ch2_plddt_std_1,plddt_av_1,plddt_std_1,num_atoms_in_interface_1,num_res_in_interface_1,if_plddt_av_2,if_plddt_std_2,ch1_plddt_av_2,ch1_plddt_std_2,ch2_plddt_av_2,ch2_plddt_std_2,plddt_av_2,plddt_std_2,num_atoms_in_interface_2,num_res_in_interface_2,if_plddt_av_3,if_plddt_std_3,ch1_plddt_av_3,ch1_plddt_std_3,ch2_plddt_av_3,ch2_plddt_std_3,plddt_av_3,plddt_std_3,num_atoms_in_interface_3,num_res_in_interface_3,if_plddt_av_4,if_plddt_std_4,ch1_plddt_av_4,ch1_plddt_std_4,ch2_plddt_av_4,ch2_plddt_std_4,plddt_av_4,plddt_std_4,num_atoms_in_interface_4,num_res_in_interface_4
10,4UB8_A,4UB8_I,91.40540122887322,9.086699956065178,88.15370337254082,12.37852676194677,79.06036072780458,18.502413683449376,87.24682014382047,13.398218271665115,42,22,79.5459151473427,13.421880335370693,84.93784699028008,13.851674273171469,62.55496066499138,12.363155948568243,82.70559148074992,15.262982315767028,26,18,79.00211334193419,15.123287202707285,88.12075163375091,11.599382150059025,60.37193174641597,12.392860544255806,85.35334911129435,14.337988176835227,30,20,80.8637755186127,13.355759247123466,87.3952576985767,11.907773672625115,64.51871166383467,11.870575468504256,85.11376928001755,13.736602436328655,34,20,78.94271102663775,14.716320240641792,87.56170398540743,11.447336217815552,61.56798634531948,10.839224890298595,84.96933861429353,13.796910659221759,28,18
11,4UB8_B,4UB8_O,69.79608561885661,12.629680978183695,87.02291914709093,13.30300419599592,86.69454459169262,10.073578798685428,86.91609850858788,12.34648313556223,54,28,68.59155070631485,12.910239395355447,87.26224247353693,13.073379975026233,86.68381996074612,10.207126263270103,87.07408093323149,12.218021532570663,52,27,69.14692241537213,12.316513153042084,87.22562218610567,12.146430331154315,86.48634954452326,10.166913093039248,86.98513590510899,11.545011103176591,52,28,70.86495716042629,12.113858056957705,87.58024868832338,12.25521515878975,86.73616591837376,9.674549066221203,87.3056675462916,11.486373323691792,54,28,70.12565633339628,12.35379501972098,87.31096878653723,13.171418232530947,86.24728432383924,10.090459066200047,86.96495094927403,12.2646078663139,52,27
12,4UB8_K,4UB8_Y,0.0,0.0,91.45042712833158,7.977746891242635,90.60583049444828,7.215624001323506,91.07931648617073,7.6637017123245155,0,0,0.0,0.0,91.05679094012648,8.817030096973578,90.19958536851186,7.52654097609594,90.68014000714432,8.285751344127327,0,0,0.0,0.0,91.7302254893234,7.721174243052759,90.45231581088707,7.407314481640456,91.16871972152565,7.611337322164763,0,0,0.0,0.0,91.58483545589131,7.8496928325487305,90.6379439012261,7.385457126290077,91.16877704550814,7.6636044639768075,0,0,0.0,0.0,90.5987088776962,7.6921222991627625,88.0895863926367,8.026392451831553,89.49621566456398,7.939031531124733,0,0
13,4UB8_B,4UB8_U,73.12182871432353,6.935911228358486,85.44609744968992,14.834726353317802,89.09933714420896,10.087792129667296,86.03572182634275,14.24012805807518,2,2,88.58091818252191,3.950565960340807,87.36790583625782,13.035117498961803,89.26491603165407,9.149520057632255,87.67407886280266,12.509547885311155,10,7,88.26731185695797,3.9974364392384434,87.65401214299179,13.476660593252962,88.60321212519918,9.22529668005949,87.8072108090053,12.89050607270449,18,11,0.0,0.0,86.29329281681244,14.543523766642823,89.83801351270753,8.622349485588705,86.86540247987705,13.823022754456858,0,0,0.0,0.0,87.39292198063673,14.28965939029202,90.26877536037728,8.157382010078152,87.85707801696758,13.531339197123256,0,0
14,4UB8_B,4UB8_L,68.10748857306493,15.672860994991055,88.14787753628009,13.538081165366005,57.98683502926709,12.027816565823107,86.08510753117939,15.446657194762109,10,7,61.16918620557014,20.770254063604646,87.91402761214741,14.510509964245072,59.1661210458368,11.917469127548847,85.94790461223337,16.078692904501512,24,18,53.61029762103644,18.778887535409428,88.5557300745472,12.737308263338532,58.11968647604595,13.257749060514906,86.4741522313965,14.905915449846438,6,5,78.06239114673251,15.092166521994045,87.93445991193009,14.461473469352255,66.05011470935972,15.434927858326262,86.43774868735503,15.544742171868187,62,28,74.81858423553618,15.588863512807169,88.0149301482214,13.944720849585748,65.57045765289102,12.575409041726743,86.47991077238552,14.96890278643646,66,29
15,4UB8_l,4UB8_m,89.2092325721006,5.469567517511934,87.86871350161967,6.195839616667096,89.68838132238409,6.768775439002867,88.72655690283717,6.535690015919343,80,32,88.9850121141794,5.396763486290129,87.7892210244058,6.172242302970764,89.49663546032724,6.772743085516268,88.59414497276876,6.518255052395317,82,32,81.09187442545308,6.647626263104313,80.65901962711591,6.428652392481028,82.14303146249568,8.364209261781188,81.35862520665209,7.44140375109754,72,32,90.71026492873794,5.422745067243053,89.17019803744759,6.751700406594696,90.61496413616837,7.3955246262846925,89.85130205541596,7.0992617124384285,80,31,90.2584258035136,5.549069343848148,88.4901592413183,6.978926145355206,90.2990521181988,7.4052672120499965,89.34292302613336,7.2396016618910615,80,31
16,4UB8_o,4UB8_u,82.38593272993798,6.260412141410023,88.5711135116465,9.889271871510136,91.21785193270183,6.772108858931838,89.32621241412407,9.187435408165644,76,29,73.06056858863029,10.569289485974439,83.74914661192814,14.48250110471919,89.47036120420452,8.059500382535461,85.38137548090113,13.232914876203186,54,23,83.4748466568073,6.384227485438831,88.50621355420802,10.06273406751469,92.2420475799693,6.992263620231937,89.57202502626345,9.442690222836609,76,29,83.57898488735525,5.375801051547545,89.76105385122607,7.641017775319267,91.79777345184536,6.863922430540023,90.34211797257922,7.484332032463587,76,29,71.81937534424969,9.77583222969103,85.85504649868653,11.772770670879726,89.24093946867144,8.36716683960282,86.82102184600575,11.016704231497505,70,27
17,4UB8_U,4UB8_V,92.54523573436414,7.768112899313393,94.20458806066848,5.785297866200168,90.17067236945923,10.81083428804721,91.84285109615705,9.28707369957794,56,26,88.61826677509306,13.11604770097587,93.22383689722211,6.770964190214815,88.30171160505468,13.963146548203984,90.34207978172238,11.791232041845172,60,28,91.14505082575606,8.507854403853639,93.76134137682905,6.157565547983185,87.34556020422339,15.340022484237124,90.00509342534626,12.785838671734115,54,25,84.17156953584556,7.131850461530626,91.43548521112942,6.931293850261163,86.05564980972143,14.745767217432387,88.2857525188521,12.41944682665004,56,26,92.10193267538885,8.153167089136039,93.65835372495235,6.158836772406845,92.26702491229288,8.265406287732738,92.84377232608759,7.496064256206348,58,26
18,4UB8_E,4UB8_R,88.75423005153631,2.9017704311681407,84.61660378260503,11.007987584191918,92.73903348405693,3.4974451450604773,87.01801778129517,10.134341889732084,22,10,89.397741059514,2.818635672723625,85.31000751731538,10.564827137915517,93.23838944792404,3.292927824547722,87.65405087071272,9.742278200448231,22,10,89.49772836486866,2.6982788968293367,85.26135463935131,10.685287792131179,93.42483163566601,3.2658866819928805,87.67490436000088,9.871694051643354,22,10,88.22704780446007,3.0822326636804287,84.85687993321638,10.52496347370549,92.84986473575664,3.841613758253628,87.22002326614133,9.7821973558438,22,10,89.14759233352146,2.9522390938992187,85.31261032285042,10.62086878609252,92.93324677251029,3.4373695487218443,87.56566805579334,9.748804573353931,22,10
19,4UB8_A,4UB8_T,0.0,0.0,84.89655917182047,14.384253099539588,71.4630363706427,12.790782320105178,83.82335762572085,14.721155347398934,0,0,87.81216639502328,6.606695466972406,87.0167188832455,13.287163784294245,78.67517189147785,11.317663048138714,86.35031430263598,13.333869407827047,32,16,85.173388850408,10.066680708549823,85.22046096751741,14.476381851051308,76.12328780493155,13.198820592641654,84.49368955783426,14.588500777138913,36,18,0.0,0.0,82.5925207942212,17.430523013231703,68.70055240566806,14.773018267943227,81.48269411855168,17.640069151752535,0,0,0.0,0.0,86.09828884351377,13.628656099784012,67.17694984502893,12.929444470701599,84.58666671966786,14.511155981316714,0,0
20,4UB8_e,4UB8_j,80.93997713971596,8.53609535541734,81.25228324889737,12.353662695413794,79.64664107340221,14.399882551936381,80.73955717605017,13.063479991750908,30,15,74.3953991351938,8.49413349030937,79.33279842835209,11.520422853150391,74.4726558439668,15.32455259013201,77.78082012409463,13.056211349923826,26,13,85.03756028303883,9.00089102696346,83.82244068332587,12.523126100900015,84.35273985460404,14.442928240033794,83.9917799144903,13.16895004996862,40,16,84.16393266937446,10.013064903659492,83.51939132632252,12.8253143882261,83.63164193356445,14.705040515821471,83.55523605804686,13.454236770605865,38,16,83.6437549423585,10.026722086683847,82.95838536112495,13.032690716888206,83.48552382878451,14.87569562331552,83.12671529197421,13.650499658832887,38,16
21,4UB8_Z,4UB8_Y,85.20129774297628,11.372451261112822,92.97564487583628,4.575490652045032,83.71510080734389,11.326599783251483,90.02448248038263,8.588813343110981,46,21,85.67104309962534,11.800564613508206,93.26452198278945,4.5068830135699365,84.27774813152114,11.682774876937154,90.40060504117645,8.652758231115612,46,21,86.0454248334227,11.527691476701186,93.3076531792475,4.3954773313920645,84.3706452555824,11.391489037475017,90.45959570906851,8.476963811803913,46,21,87.14547776782082,9.12065601013012,93.16269838323008,4.397842037482571,83.55459074649872,11.332042635044614,90.10077397152449,8.610739512473634,42,20,86.09913068864842,11.690854938055788,93.39052613685942,4.49022970817034,84.83633953700252,11.689956454635668,90.664466670971,8.554186170716003,46,21
22,4UB8_A,4UB8_V,59.23965207228587,27.197029352700092,80.73574972253985,17.390349591157058,89.53795011996179,8.559666237804638,83.29605005045238,15.866649666479919,2,2,68.64345945998511,18.85456393674087,79.49870967192311,18.83668886236589,89.50439916154285,9.856473446287524,82.4090694597743,17.33556991778183,2,2,0.0,0.0,78.60710346674803,19.49236778444792,90.6193751494495,7.693608924335285,82.10111879696055,17.788071125800737,0,0,0.0,0.0,81.24954398493888,17.527488034159088,86.64959837965887,11.159135581346707,82.82026044370032,16.127291178559037,0,0,63.93205846835527,19.8691231833436,80.29421755517309,18.412256901156038,83.36884250522759,13.768720549059534,81.18853521580465,17.248051633556653,12,8
23,4UB8_T,4UB8_L,74.48162933595775,6.594704529959861,75.66899838907801,7.421437369679725,73.92301640916415,6.357532893608098,74.69019030942934,6.900031850365305,40,23,72.83934408218738,7.567339346710334,74.67815185777602,8.933460493254533,72.36781902244675,7.3021791492906525,73.38296526827324,8.140879985903759,44,26,74.43634743795859,6.735213201988293,75.0831565606948,8.197511732801424,73.11434642602211,6.856143590107852,73.97942966701466,7.538831468557959,44,23,74.93596691786429,7.694277151433973,75.06144995740691,9.724462497318509,73.2911976211507,7.948379606944807,74.06903576889962,8.817060904380686,40,23,73.28523069493974,6.873655001485703,74.6780973618156,8.300755220905975,72.55625008071328,6.7433692792993245,73.48857691634913,7.541673215421184,44,27
24,4UB8_A,4UB8_B,58.66398875087657,14.859594751007991,76.41830572115154,17.98765530506664,84.34615743979717,14.470090627961747,81.18636928463295,16.43030703758704,40,26,61.07000019978736,14.552270781402774,76.76240156606326,18.27023220960995,84.01539982873533,15.400857416166707,81.12458667869659,16.979526223510007,36,22,55.40438503039711,16.281642513690766,77.72681645955917,17.945237882021324,84.35392697016474,14.776935095588119,81.71257266164177,16.43796359140636,62,34,55.75266805892271,14.02464366074544,76.03164313015391,18.159808498808086,84.25782641992674,14.736670142855179,80.97913284142537,16.681521949443894,62,32,58.66924312625947,14.507137884062006,77.24413029191864,17.830591977293118,84.01270799623887,14.909040981280448,81.31496938855041,16.47376083320666,46,28
25,4UB8_B,4UB8_H,80.3483779589841,8.23522330140467,88.44657911699366,13.274169108975242,76.66441003203823,15.43762019861804,87.10063713013581,14.0479905034253,132,52,79.8964694260328,8.315343849148661,88.32245557467074,13.455989616396014,75.6266610201994,15.964499728668926,86.8721451246872,14.345865670719713,126,51,79.1161230310743,8.633787002647711,88.23231946794107,13.163976634598322,76.17844875026134,15.087554455819195,86.8553395089794,13.935571808216851,122,49,80.04221589243646,9.681228623609897,88.7633943833432,11.865273276487311,71.79859863838692,16.047505993172216,86.82541244411269,13.536690797030476,68,31,78.63624788592544,9.30018959838537,88.28902101794935,13.556512506340473,76.18693769011723,14.948920113030445,86.90653346731825,14.25246929519491,134,53
26,4UB8_A,4UB8_O,63.66946005749021,16.947260485941413,81.81846441295275,16.558474359325867,86.30245429178416,11.068131788601649,83.7068691626166,14.66989048287061,20,10,0.0,0.0,82.8876973770046,14.833590845927208,86.36172286364996,10.689548049876226,84.35076183671833,13.357905070179866,0,0,66.03376460615661,16.426449115773522,85.8719667743119,12.917624207362199,86.54161167039642,10.998137507752089,86.15398360229898,12.150774008834329,18,10,0.0,0.0,81.44462089706663,16.75165748000375,87.08407100481838,10.008656653301244,83.81964061315618,14.573190761777045,0,0,47.91951812247469,9.22227379601395,83.15922036021136,13.967313503165649,83.6547616745944,15.515890322459526,83.36791453593939,14.64151211438439,10,7
27,5H2F_F,5H2F_J,78.85904648317066,8.487933927496405,83.60649329083277,8.543329121944188,86.86731863805866,5.188290408458837,85.30779347199409,7.183669753678969,8,6,88.71665554809917,4.408158388150387,90.8532408088145,8.223007263127272,91.86827835404742,6.393961943170778,91.38282561502295,7.343445341110043,36,15,77.94576819690721,7.413343338347925,82.40154380926121,8.889681580918271,85.33015815749837,5.8527399674358795,83.92951651268929,7.603113998313503,10,7,93.0889560881788,4.826258841754537,92.42976692261931,8.468490661771044,94.47158237120371,5.164467149321659,93.495061939272,7.018162215330476,36,16,93.17245089967278,5.1696304612898984,92.50986450314579,8.72101037669024,94.5755922515319,5.1108834636938205,93.58763550230377,7.146175612355202,36,16
28,1SXJ_B,1SXJ_G,64.1765897202876,9.658737327342854,90.23849342081348,6.608195547456147,85.0842449933071,11.11020256747396,87.95680672715544,9.248483689312359,6,5,65.28407725894132,13.495926316533444,91.02655733667365,6.537297585276043,83.53701281020099,13.03148739131309,87.71107995370251,10.622272110513546,16,10,79.6671022788164,3.5980803193274373,90.96361407280823,6.46954182636474,84.6400182048063,11.412620814204114,88.1642797467615,9.531548357417062,2,2,66.15880482869858,15.567060830441447,91.18729151916962,6.468793581022263,84.81545347468177,11.249050819935992,88.36660130899948,9.45278819604336,8,7,64.70003387415832,15.707455190581758,90.89380189894017,6.149757898221862,84.88983109452313,11.541412597219198,88.23595944407477,9.430692947867572,8,6
29,3WTP_C,3WTP_F,88.14921595429159,11.791350935028426,89.70034137570147,8.40624875992943,81.28568828409799,19.418741152567044,85.9751043299395,14.95961210452694,250,90,88.50063684328627,10.887899208557592,89.75119668195879,7.932909244844231,81.15384287732627,19.017247085167405,85.94507650803295,14.608728435743297,250,89,88.5264521894574,11.057445564716682,89.37501032055027,8.475061024030436,81.91402866624621,18.337156349355556,86.0719715673427,14.234588127729968,248,89,88.95455172364254,10.130636389900689,89.74163749194089,8.225468357674657,82.1893281618084,18.07206575348975,86.3981672155802,14.013061718922868,246,89,88.25194454423452,11.262415644735654,89.52724552696871,8.33959601155012,81.81360382594228,18.679004857926817,86.11235206557681,14.418807780396412,250,90
30,3WTP_H,3WTP_F,80.87243958797039,8.53018937857123,80.77928225941737,8.593527543745244,75.99423668905851,14.742421195753385,78.49428858817859,12.168892782943043,270,97,79.48413608433665,9.325955889794711,79.08163831198868,9.572638021125844,74.44227483056491,15.381806744047337,76.86621193040992,12.893025707094028,268,96,80.83471832737621,8.648481009764456,79.92560105998395,9.340710554804572,76.19814038784264,14.517354630908821,78.14563388508502,12.234881171889498,264,97,80.23544913229844,8.642704130846939,80.06688400697334,8.744849925089955,75.27218182909333,14.750104505442525,77.77727903439019,12.230455480711106,268,97,82.00288439023592,8.150963597586324,82.55913548127741,8.028971347647449,76.21365803975273,15.259714743752944,79.52899175920103,12.4468240436856,268,97
31,2FYU_D,2FYU_H,94.55441144921222,3.706970443731621,93.61479876688108,5.305682440258858,94.91271512556852,3.293697585779485,93.88714842903192,4.979862705612046,136,52,94.37168859881692,3.9935884868723868,93.45770549058287,5.483408414779401,94.66541712490543,3.5786425790144403,93.7111269482768,5.166004961152127,136,52,93.87529317636015,4.01668644519776,93.09998194363236,5.254438390168515,94.25060779409748,3.7107965781921273,93.34142474504142,4.992463698361937,132,52,94.182881013694,4.132344785937181,93.24485254208591,5.4113707208221555,94.67103836600346,3.3503583307799705,93.54411776415388,5.08241623712866,138,52,94.30650460308895,3.751770321126629,93.37123007323493,5.452808162231048,94.6524799036823,3.3981831629809034,93.64008249667305,5.117551688579759,136,52
32,2FYU_D,2FYU_G,84.28902132762438,6.617076856275027,90.93331911728764,5.6660644781460086,83.03826854890481,11.35018067631153,89.0594938241588,8.145136982755831,86,32,82.39671426442055,8.055962472006215,91.27746626073512,5.706567845965087,82.54693838719881,11.96876899376697,89.20534730340844,8.522468272795537,90,35,83.23230458286528,5.951652352068247,91.07196410491228,5.540887462291974,82.84843327133686,11.638973354458752,89.12017672352572,8.234529759349265,86,32,81.15905926688244,6.155978442895907,90.84368263475456,5.759089368603957,81.44433911752411,13.672194902612336,88.61282578731063,9.254894746325652,86,32,83.82476235279205,5.204764443328167,90.763055570589,5.514504103840191,82.88153387029206,11.808818659411605,88.8924412429869,8.217859950652656,84,31
33,2FYU_D,2FYU_J,94.72866668422677,2.2807694861805183,92.24258123301293,5.140163530785786,89.54402655953156,6.975693247424929,91.70466335790036,5.658317113437548,82,36,94.85136448581987,2.245979029206861,92.39669568326349,5.274052724714415,89.77805039702585,6.715159322215593,91.87470658966132,5.6880691015148415,82,36,94.7866546231064,2.3219816465554817,92.00627840070541,5.444587115629781,90.04269121437616,6.672032631502707,91.6148656725335,5.763984213649743,82,36,94.83637747681585,2.299305513687566,92.13210656249987,5.368259549025901,89.84831741576504,6.858069816240549,91.6768662010245,5.769013699803423,82,36,94.8703575251237,2.269475340270904,92.209992569265,5.374116367070801,89.67615719130545,6.885146778365102,91.70490910521991,5.7964067552876015,82,36
34,2FYU_C,2FYU_D,91.50577230167373,5.069867477649585,87.58828485024593,9.19717207181468,91.487486312833,7.47119431279001,89.10639075086546,8.775066114964401,130,58,92.2087671019774,4.670886805085372,88.73372154918816,8.956475791227517,91.76756534173586,7.162292929358778,89.91491113562435,8.434876562665803,130,58,90.62798204982916,6.034228673638142,87.20083739787209,9.69851166737833,91.35670331119972,6.931427090392925,88.81887243036311,8.958319757344078,122,55,92.03025658001093,4.8494532459977995,86.66684218830875,10.039618835593574,91.09057017266755,8.38430839741703,88.38916600774411,9.67330785368942,118,54,91.97894452711523,4.838273943610923,86.6872817044154,9.853706126175457,91.49555248618151,7.839225988097741,88.55932250959411,9.418889055996015,130,58
35,2FYU_C,2FYU_E,72.12583814853897,15.86752977042618,85.32197491043705,9.68462988688788,83.22220990858395,13.218738810105018,84.60498198297499,11.064473187024523,32,23,70.55870447343241,10.099733614698648,83.48889333674214,11.79048872548827,82.58319461709475,13.905211821230884,83.17963035930157,12.560054134920554,164,66,67.47288940683211,14.039112224749651,85.8188427174158,9.094815257437023,83.58837165150408,12.716836533247163,85.05721845100692,10.526668881192398,28,12,56.75224725390858,9.513832494981992,85.44350566164623,11.282804605415285,84.30599374643808,11.364561219624994,85.05508695889225,11.323642773352775,6,4,72.46506479403679,13.254468273400908,85.55271713063799,9.735975321626196,81.66115957773503,14.290168048999247,84.22389260037846,11.64291450015554,44,24
